danceability,energy,tempo,loudness,valence,liveness,speechiness,acousticness,instrumentalness,duration_ms,track_id,track_name,track_artist,track_album_release_date
0.5622398214399177,0.8104032594483118,0.059813181454257104,0.13153265046971616,0.6786901153848273,0.4568392992807603,-0.5811445816150255,-0.8966684877794242,0.34482108154086605,-0.33805239704243056,1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",2024-06-07
-0.6096193599516826,0.9304539371877972,-1.3303684193180494,0.7550140675620484,0.7133567158849236,2.2064931259848817,3.587117256559245,-0.20122697303978737,-0.5908852063459558,0.6082703645149787,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",2024-10-28
0.4249950524481085,0.7223660957726892,-0.49842650049588777,0.5502519556752424,0.8135046728852011,0.1372678240836603,-0.7154441873795903,-0.7424975879224082,-0.590703077800635,-0.3639105212010788,2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,2024-04-12
1.4437735299642298,0.5823069717432894,-0.0448458714433424,0.6180485262329383,1.383577658886783,-0.6896233679888355,-0.5692068388803975,-1.054670853786733,-0.5908531806843168,-0.8331267255602514,2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,2024-10-10
1.1217761873296006,-0.06596668804993162,-0.4622278467140616,0.5344693532174792,-0.5230853686185073,-0.2302393723930044,1.0304506875597519,0.537698641659521,-0.5908498388761457,-0.27451874431992,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",2024-11-15
0.7205991702766206,0.19414311371895354,0.059395102681030994,0.3804860492382591,-0.6078259476187425,0.42488215176105026,0.005794436170850383,-0.49314820353827943,-0.5326820473672814,0.14206288581725637,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,Don Toliver,2024-06-14
0.09244041989103295,1.1025265752810594,0.33832332421837463,0.6350662888830481,0.9714302973856395,0.6166250368793101,-0.7363352371651891,-1.0448489207189193,-0.5908852063459558,-0.33071787304042144,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2024-05-10
0.6361408508970456,0.16212959965509074,-0.04310387655490043,0.5465464750982023,1.7533547308878095,-1.0227766308818123,-0.5891030767714441,-0.9781631646269201,-0.5886322706706568,0.5539924702529937,4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,2024-03-22
0.44610963229300216,-0.9623450818380886,-0.7067690891535585,-0.15433831404785556,-0.08397509561728894,-0.382035823111627,-0.7224078706414566,0.6106789492841441,-0.36419921874480315,0.3785801392197709,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,2024-05-31
0.38804453771954445,0.28618196665255907,-0.19605102776011385,0.3457643238311801,-0.03004927261713948,-0.7119933712526325,-0.2190330519979767,0.4403915648266902,-0.5908473325200175,0.24535038362479158,1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",2024-09-26
0.07660448500736267,0.08609750375341663,0.1992424523251599,0.4609087017621656,-0.565455658118625,-0.4619286919109019,-0.705496068434067,-0.31981997292979975,-0.5908852063459558,-0.3992660685320156,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,2024-05-10
1.137612122213271,0.4462495369718726,1.6985774528072461,0.7226254225182909,0.8635786513853401,0.9122286514366273,2.61220159989796,-1.0500487676371737,-0.5908852063459558,-0.6780504800218907,4VI2Y5xg4gYynQqNQNQbTN,WHATCHU KNO ABOUT ME (with Sexyy Red),"GloRilla, Sexyy Red",2024-10-10
0.12939093461959697,0.2661735203626448,-0.08477239428643459,0.1582944546372277,-0.7079739046190205,-0.7495430195882918,-0.5741808983531591,-0.8808560877940893,-0.5908005472056231,0.27867594737691864,46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,2024-03-08
-0.7838146436720558,-0.4341220997843533,-0.4614962088609159,0.5208825911016657,-1.0007140866198327,-0.2222500855130769,-0.39909400491194874,-0.6087003572772659,-0.5908852063459558,-0.30536724477647564,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,2024-01-18
0.6519767857807159,0.5182799436155638,2.640160529907952,0.5090799492636863,0.8982452518854362,-0.6640576499730676,1.8263002032016173,-0.9155217339157853,-0.5908852063459558,-0.902569080485369,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",2024-10-17
0.6255835609745988,1.2986093489222188,1.6987168123983212,0.9376805360079861,1.190985433886249,-0.5833658524857999,-0.5592587199348741,0.6015564108310663,-0.5908565224924879,-0.9146160663667579,6aJn7Cst74cj4lNIiPRgav,Touch,KATSEYE,2024-07-26
-0.31401524212317056,0.09810257152736516,1.4509006195685528,0.6969615385217542,-0.912121663119587,-0.5098644131904669,-0.6637139688628689,-0.4627397420280198,-0.5908322943832479,0.06178186856956524,17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,2023-09-15
0.1346695795808204,0.3542106840382675,-0.951345171490825,0.5879929615525021,0.6209124478846669,0.3529785698417027,-0.7184286230632473,0.4251873340715604,-0.5908852063459558,-0.69186161829915,5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,2024-02-16
1.6021328788009328,0.3542106840382675,0.3397517600268965,0.3695068475285108,1.1871335893862383,-0.7990765982438423,-0.5323987987819613,0.28834925727539223,-0.5892310113012987,-0.11783542844833496,6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,2024-06-21
0.3616513129134273,-0.5021508171700615,1.4530606932302215,0.25312730940517875,1.6686141518875741,-0.7759076662920525,-0.41799543090844304,-0.9611344261811745,-0.5836724703768282,-0.5598160197918098,3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,2022-09-16
-0.614898004912906,-0.774265686712895,2.568703899584058,-0.2042936818272105,-0.76189972761917,-0.572979779541894,-0.6925635138048867,0.45863664173284596,-0.5908425982917752,0.28261508217865666,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",2024-04-18
-0.319293887084394,0.40623264439204454,1.2822406744695927,0.43689169802209105,-0.34975236611802646,-0.49388583943061193,1.4283754453806847,-0.754660972526512,-0.5908852063459558,0.21440521728353076,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",2024-09-20
1.4648881098091235,-0.4301204105263704,-0.5997409232076779,0.34123540312590883,-1.0199733091198862,-0.21426079863314962,-0.22699154715439532,-1.0353310722662081,-0.5908852063459558,0.8291035781240702,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,2024-05-04
-0.7046349692537044,0.5262833221315295,0.9980167884713846,0.7228999025610346,-0.6232333256187853,-0.12637864295394707,-0.678636147281154,-1.0673359780057563,-0.5908852063459558,-0.6516365270261875,4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,2024-11-15
1.200955861747952,0.5302850113895123,-0.9161220348465261,0.8115569563672522,0.8212083618852225,-0.49388583943061193,-0.02305510877116724,-0.3958411267054487,-0.5908852063459558,1.1183641548688743,3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",2024-11-08
1.3804297904295486,0.26217183110466197,-0.11644186135831106,0.30939571816763883,1.190985433886249,-0.8853608965470593,-0.4010836287010534,0.376533795655145,-0.5907701924480697,-1.2223035773834958,0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,2024-08-23
-0.8154865134393962,1.1705552926667677,2.2938519460856694,0.8431221612827787,1.2603186348864412,-0.3740465362316995,-0.6647087807574215,-1.0204309261261808,-0.5908852063459558,-0.18303656768201068,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Linkin Park,2024-09-05
0.2085706090379484,0.7063593387407577,-0.07808313391481679,0.7883633927554089,1.383577658886783,0.20118211912308034,-0.6806257710702587,-1.0590800807057208,-0.5908852063459558,-0.41914299107452796,7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,2024-07-19
-0.2189996328211494,-0.2860595972389879,1.0051241276162286,0.00046843005959565386,0.5015052683843355,-0.8813662531070955,-0.7303663657978753,-1.0504136691752968,-0.5895094953155507,2.2450654572862376,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,1976-12-08
-0.6254552948353529,1.242585699310459,0.5311273184711427,0.5918356821509142,-0.8466403066194051,0.39292500424134025,-0.636854047709956,-1.067421121697985,-0.5583025766784683,1.054915084795481,57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,1990-09-24
0.6466981408194925,-0.5341643312339243,0.1853761730131612,0.2306199459001946,-0.773455261119202,1.35163942983264,-0.3195090533477622,-1.0560088260931846,-0.2622740695285601,0.3205806083966346,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,2003-04-01
-0.5568329103394484,-0.5981913593616498,-0.9208602609430888,-0.06142681957911053,-1.443676204121062,-0.31013224119227945,-0.6288955525535375,-1.038371918417234,-0.5905148226070006,0.39952038649404076,70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,1993-02-22
-0.6360125847577998,0.978474208283591,0.06444688785751285,0.49974762781040016,0.23187615338358752,-0.6089315705015679,-0.6129785622407,-1.0673815906980217,-0.5864016137164981,0.16123898069565581,4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,1991-09-26
-0.15037724832524482,0.7503779205785691,-0.7592379751934336,0.9194276131655293,-0.5808630361186677,-0.32611081495213445,-0.7303663657978753,-1.0614823491650314,-0.5862902201107972,1.500218565925698,48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,1999-06-08
-0.9263380576250881,1.4906904333053952,0.24488271840234213,0.5717986390306234,0.5592829358844958,-0.4459501181510469,-0.4796737683706876,-0.7941919724898495,-0.3561231823314943,1.8184184919041293,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,1987-07-21
-0.826043803361843,0.8624252198020889,1.4080823852106474,0.030249514697288024,0.5130608018843675,1.8469752163881448,-0.07776976297154554,-0.917954410836606,-0.5840901963982063,-0.03998314155386264,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,1966-04-15
1.0953829625234834,-0.3500866253667134,0.0653527251995026,-0.03521397549708633,1.1948372783862595,-0.31812152807220695,-0.7243974944305612,-0.872037633956114,-0.5789660905359689,0.6310351803630597,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,1977-02-04
-1.095254696384238,1.2065704959886134,1.3863074491051215,0.5416058343288156,-0.442196634118283,-0.697612654868763,-0.633869612026299,-1.0676859793977393,-0.5900274755820596,0.5433954726421832,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,1997-05-20
-0.45126001111497976,0.5462917684214438,-0.8325411200990757,0.6124216853566922,1.6262438623874564,3.924189805169294,-0.5702016507749498,-0.0765522808477229,-0.5908852063459558,-0.3673663265792907,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,1981-11-18
-0.7679787087883856,-1.0303737992237971,-0.8630608705445808,-0.16463131565074451,-0.35360421061803715,-0.4619286919109019,-0.717433811168695,0.048122411344341386,-0.5893256958661445,0.008349800798750933,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,1977
0.382765892758321,-0.7422521726490322,-0.4933747153194054,-0.8775932266775256,0.9329118523855325,0.6326036106391651,-0.5731860864586068,-0.8300739570719557,-0.5889525272870467,0.40081329270197313,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,1979-11-30
-0.7679787087883856,1.2786009026323046,1.1904723837464641,0.7090386604024774,0.47839420138427136,-0.2222500855130769,-0.3652704004971694,-1.0564649530158385,-0.5908320158992337,0.30318074914969373,0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,1984-01-23
-0.9421739925087584,1.4546752299835495,-1.157074767815833,0.8621985242534663,1.164022522386174,-0.6137251426295244,-0.4000888168065011,-1.0589584468596798,-0.5908609503883144,-0.2905169482386351,6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,1994-02-01
-0.3245725320456174,-0.9383349462901918,-1.173902438438183,-0.5501385356842823,-0.08012325111727825,-0.21426079863314962,-0.5423469177274844,-0.8927153877830906,-0.5905927981309912,0.7096607943351739,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,1991-09-24
0.277192993533853,0.9384573157037626,1.0074932406645103,0.5594470371071567,0.9598747638856073,1.399575151112205,-0.633869612026299,-1.0271207876584378,-0.5827256247283713,0.5633690610694008,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Billy Idol,1982-01-01
-0.46709594599865,0.7503779205785691,0.3165483881128488,0.5459975150127149,1.063874565385896,1.7750716344687973,-0.4279435498539664,-1.0591408976287413,-0.5894565833528429,0.05554691900607809,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,1980-07-25
0.541125241595024,1.134540089344922,0.6280519140640587,0.21922902412633083,1.7417991973877773,-0.31812152807220695,-0.6627191569683167,-0.9514037184978915,-0.5026057738280622,0.20827901684033698,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,1965-07-30
-0.7099136142149278,-0.5221592634599758,-0.620819061357827,-0.11124494733709343,0.27039459838369445,2.973464666457922,-0.7333508014815322,-0.5630876650118765,-0.590878996152438,0.5886592731554058,0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,1972-06-06
-1.1005333413454614,1.2906059704062531,-0.994163405848731,-0.28993145516324714,-0.21878965311766316,1.8949109376677098,3.03002259560994,-0.9206911723725294,-0.22607114767579609,1.550484825972416,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,1969-10-22
-0.37208033669662827,0.5703019039693409,-0.5013182120107016,-0.30763541792021626,0.913652629885479,-0.4619286919109019,-0.717433811168695,-0.30765658832569587,-0.5549607685074439,2.7688012206191583,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,1971-04-19
-1.1955489506474828,1.4586769192415323,-0.45073068045034403,0.40916921370497655,-0.8235292396193411,1.0400572415154674,-0.2419137255726803,-1.0624554199333596,-0.5908725631717088,1.051302197354623,6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,1991-08-27
-1.174434370802589,1.4906904333053952,0.13301180666659268,0.4728485836215168,0.4052091558840682,-0.5418215607101768,-0.39213032165008244,-1.0667338904678532,-0.5906693812349104,0.8833331394437026,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,1984-06-04
-1.396137459173973,1.3506313092759958,1.8430585088546307,0.4777892243909035,0.150987418883363,1.9029002245476374,-0.5224506798364379,-0.9659997800228163,-0.5908852063459558,1.8329183746099134,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,The Verve,1997-09-29
-0.8735516080128538,0.03807723265762244,0.22153998689721838,0.11629900809744027,-0.8658995291194587,-0.5098644131904669,-0.67266727591384,-1.062272969164298,-0.5809154786357331,0.9443897288706418,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,1991-09-17
-0.9632885723536522,0.9024421123819173,-0.1749728896099647,0.44608677945400527,0.3281722658838544,-0.6680522934130314,-0.3782029551263498,-1.0601139683970695,-0.5907267489418464,0.42562017536445207,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,1968-10-25
-0.9210594126638647,-1.3625140076363733,2.4817086748552617,-0.6117593052802447,-0.6964183711189884,-0.78389695317198,-0.6846050186484679,0.6076381031331182,-0.5908737885013714,1.5814179090780887,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,1981-01-01
0.5305679516725771,-0.23403763688521084,0.16872270187965474,0.18725209914668892,1.7841694868878946,-0.32611081495213445,-0.3891458859664254,-0.8525762185895479,-0.5757078275692201,0.674691910543058,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,1977-09-16
-0.007853834372212211,0.36221406255423316,0.3830229130557981,-0.11453870785001781,1.1486151443861312,1.303703708553075,-0.6477969785500317,-1.062850729932993,-0.5605304487924845,0.07681341364122807,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,1993-03-09
-0.43014543127008603,0.9944809653155224,-0.4537965914540018,0.052070678095412645,0.32046857688383346,-0.11040006919409208,-0.6507814142336886,-1.0658307591609983,0.5815324936550917,3.743519585808728,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),Metallica,1986-03-03
0.5780757563235879,-0.3700950716566277,-0.11532698462970827,-0.20635228214778814,0.9714302973856395,-0.6600630065331039,-0.6975375732776483,-0.28332981911748817,-0.5630368049207527,0.254678641498846,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,1987-04-13
0.6361408508970456,0.47025967251976963,-0.0754701415821541,0.3375299225488689,1.137059610886099,-0.27817509367256943,-0.7234026825360089,-0.865955941654062,-0.5908217119907063,-0.5490981898251177,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,1970-12-07
-0.0025751894109887815,-0.001939659922206049,0.31146176303859796,0.02475991384241374,0.8173565173852118,-0.6552694344051473,-0.5284195512037518,-1.0216472645865913,-0.5907069765768345,0.24228124178540064,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,1978-06-06
-0.6254552948353529,1.3306228629860817,-0.05275452823686952,0.6767872553800917,0.9290600078855218,-0.49388583943061193,-0.4378916687994897,-1.0677905845053346,-0.5904034290012997,1.1641475345123875,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,1991-09-26
-0.8154865134393962,1.0144894116054366,-1.0274355082179742,0.7235861026678939,0.7018011823848914,-1.0795005677292973,2.025262582112084,-0.9869816184648952,-0.5908852063459558,1.304953478821139,59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,1992
-0.4776532359210969,-0.8142825792927234,1.6200483232362781,-0.3328875818526375,-1.120121266120164,-0.6009422836216404,-0.6010408195060721,-0.9754264030909967,0.09697030885655902,0.6569778871708251,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,1969-09-26
-0.7310281940598216,0.8264100164802431,0.2954354100649307,0.5149812701826759,1.2102446563863023,2.222471699744737,-0.6806257710702587,-1.0581070099373926,-0.5906379125413,1.418862140710661,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,1976
0.28247163849507645,0.8384150842541918,0.4015925785665901,0.35468492522035067,1.6917252188876384,-0.739156946644386,-0.32647273660962856,-1.0624554199333596,-0.571168538136912,-1.02001813040222,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,1997-02-10
-0.5357183304945546,-0.5541727775238385,-1.2870275864936107,-0.6437362302598867,-0.8813069071195014,-0.7335644458284368,-0.6477969785500317,-1.0058348646012563,-0.5896236737613941,0.3552111615922823,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,Pixies,1988-03-21
0.6466981408194925,1.026494479379385,-0.1707224220821661,0.4147960545812226,1.3142444578865906,1.7271359131892323,0.15501622035370016,-0.8233840955396986,-0.5908852063459558,-0.2004485101645397,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,1982
1.6443620384907203,-0.20602581207933088,-0.2891780744962268,0.41383537443161955,1.0715782543859174,-0.03849648727474454,0.6026815729022494,-0.7181708187142004,0.3253272005432239,0.10967981444100529,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,1980-06-27
-0.09759079871301052,1.3026110381802019,0.33947304084474644,0.7467796662797371,-0.26115994261778075,-0.4060036837514094,-0.22798635904894768,-1.0672538751596785,-0.4126554372246564,1.1994305824297955,4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,2009-09-10
0.1716200943093844,-0.24204101540117653,-0.6756222205482146,-0.09285478447326496,1.3219481468866119,-0.5338322738302493,-0.504544065734496,0.1667154112343539,-0.5326820473672814,-0.6269142270128256,1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,1966-12-05
-0.8788302529740772,1.4666802977574982,0.6934812420739431,0.4816319449893155,0.6478753593847418,0.041396381524530276,0.2942898855910266,-1.000057256914307,-0.5908852063459558,-0.5972619668794972,0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,Van Halen,1978-02-10
-1.4278093289413136,0.9944809653155224,-0.4473512103667661,0.564662157919287,-1.2780468906206024,-0.7223794441965383,-0.5910927005605487,-1.067208262467413,-0.59043684708301,1.36553882206014,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,1994-03-09
-0.6940776793312575,-0.9223281892582603,0.2115757761353297,-0.6597933127603934,0.5515792468844745,-0.6488780049012054,-0.6776413353866017,0.987743872011363,-0.3711613191011039,-0.11006590796515232,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,Santana,1994-07-01
-0.17677047313136196,1.1705552926667677,1.4510748190573979,0.6067948444804462,0.9868376753856822,3.6285861906119767,-0.5174766203636763,-1.0131328953637184,-0.5908852063459558,0.19039582816986997,1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,1998-05-12
-0.22955692274359626,0.9144471801558659,1.1404074506526398,0.3358830422924066,1.5029848383871145,0.42488215176105026,-0.6109889384515954,-0.9650875261775084,-0.5908481679720603,1.023498672266282,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,1979-10-02
